KOST_ID,FUNCTION,FR_STATUS,SOURCE_REFERENCE,FULL_TEXT_RECOVERABLE,CORRECT_ANSWER_RECOVERABLE,IMPORT_ELIGIBLE,BLOCKER
Q-7.7-019,7.7,"FR SOURCE GAP CONFIRMED (cross-applied).

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FR SOURCE GAP CONFIRMED (cross-applied) SOURCE: Tier B — KOST Function 7.7 course, slides 31–32 (risque/danger definitions, chemical/radiation/biological hazard examples), cross-checked against slid RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,NO,"status is GAP, not FROZEN"
Q-7.7-020,7.7,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"Tier B — KOST Function 7.7 course, slide 41 (DGR 1.2.7), cross-checked against slide 40 (DGR 1.2.5 approvals / DGR 1.2.6 dérogations) and slides 38–39",YES,YES,NO,"status is DRAFT, not FROZEN"
Q-7.7-021,7.7,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: §2.3.1.4 Armes électriques. RATIONALE: Live Bookshelf check 2026-08-29: DGR §2.3.1.4 states verbatim, word-for-word, the exact prohibition tested (Tasers/electric weapons with explosives/compressed gas/lithium batteries prohibited in cabin baggage, checked baggage, and on the person).",§2.3.1.4,YES,YES,YES,
Q-7.7-022,7.7,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: Tier B — KOST Function 7.7 course, slide 60 (DGR 1.5), cross-checked against slide 58 (shipper's 9-item duty wheel, DGR 1.3) and slide 59 (operator's  RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,YES,
Q-7.7-023,7.7,"FROZEN FR / SOURCE VERIFIED — DGR 67e AM1 §2.8.3.1,
§2.8.3.5 (AH) (Tier A), 2026-08-25.","§2.8.3.1, §2.8.3.5, §2.8.1.3)",YES,YES,YES,
Q-7.7-024,7.7,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: Tier B — KOST Function 7.7 course, slide 68 (DGR 3.0.3). Slide 69's own classification exercise (""Quelle classe couvre les substances infectieuses ?"") RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,YES,
Q-7.7-025,7.7,"FROZEN FR / SOURCE VERIFIED — DGR 67e AM1 §6.0.3.2 (Tier
A), 2026-08-25.",§6.0.3.2,YES,YES,YES,
Q-7.7-026,7.7,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: Tier B — KOST Function 7.7 course, slide 116 (exercise stem, this leaf's own KOST course trace per the Stage 1 draft's sub-task enumeration), answered RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,YES,
Q-7.7-027,7.7,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"Tier B — KOST Function 7.7 course, slide 117 — the same slide 0.6.1's own Batch 1 evidence (Q-7.7-008) sits adjacent to, but this item draws specifica",YES,YES,NO,"status is DRAFT, not FROZEN"
Q-7.7-028,7.7,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: §2.6.8.1 (excepted qty: declaration not required) vs. §2.7.1.1/§2.7.8 (limited qty: full Part 8 compliance, no exemption) + §8.0.1.2 (limited quantities absent from the Shipper's Declaration exemption list). RATIONALE: Live Bookshelf check 2026-08-29: current DGR text confirms the asymmetry tested — excepted quantities (2.6) explicitly waive the Shipper's Declaration (§2.6.8.1) while limited quantities (2.7) do not appear in the §8.0.1.2 exemption list and must satisfy all Part 8 documentation requirements (§2.7.8), confirming the stem's claim is false as asserted.","§2.6.8.1, §2.7.1.1, §2.7.8, §8.0.1.2",YES,YES,YES,
Q-7.7-029,7.7,"PARTIALLY CONFIRMED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A.... NEW STATUS: PARTIALLY CONFIRMED SOURCE: §4.1.6.2 RATIONALE: Live Bookshelf check 2026-08-29: same finding as Q-7.8-027 — the tested meaning is confirmed exactly via §4.1.6.2, but current DGR renders the symbol as ★ (star), not ""*"" (asterisk) as tested; glyph-level discrepancy not resolved this pass.",§4.1.6.2,YES,YES,NO,"status is PARTIAL, not FROZEN"
Q-7.7-030,7.7,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A.... NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: §4.0.3 RATIONALE: Live Bookshelf check 2026-08-29: DGR §4.0.3 confirms ""Le chapitre 4.3 contient une liste par ordre numérique des numéros ONU/ID avec un renvoi à la désignation exacte d'expédition correspondante"" — confirming DGR 4.3 is indeed ordered numerically by UN/ID number, exactly as tested.",§4.0.3,YES,YES,YES,
Q-7.7-031,7.7,"FROZEN FR / SOURCE VERIFIED — DGR 67e AM1 Tableau 9.5.A /
§9.5.1.1.3.4 (Tier A), 2026-08-25.","§9.5.1.1.3.4, Tableau 9.5.A",YES,YES,YES,
Q-7.7-032,7.7,"FROZEN FR / SOURCE VERIFIED — DGR 67e AM1 §9.5.1.1.3(i)-(j)
(Tier A), 2026-08-25.",§9.5.1.1.3(i),YES,YES,YES,
Q-7.7-033,7.7,"FROZEN FR / SOURCE VERIFIED — DGR 67e AM1 §9.5.1.1.10 (Tier
A), 2026-08-25.",§9.5.1.1.10,YES,YES,YES,
Q-7.7-034,7.7,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"Tier B — KOST Function 7.7 course, slides 13–14 (article/substance worked examples), cross-checked against slide 15 (the formal DGR 1.0 definition, al",YES,YES,NO,"status is DRAFT, not FROZEN"
Q-7.7-035,7.7,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"Tier B — KOST Function 7.7 course, slide 18 (five named historical DG accidents), cross-checked against slide 15 (this batch's own Q-7.7-034 sibling e",YES,YES,NO,"status is DRAFT, not FROZEN"
Q-7.7-036,7.7,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"Tier B — KOST Function 7.7 course, slide 25 (Base Réglementaire, DGR de l'IATA), cross-checked against slides 19–22 (this batch's own Batch 2 Q-7.7-01",YES,YES,NO,"status is DRAFT, not FROZEN"
Q-7.7-037,7.7,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"Tier B — KOST Function 7.7 course, slide 28 (DGR Annexe B.2.2.4, IATA Cargo IMP codes: CAO, DGD, ICE, IMP, MAG, RFL), cross-checked against slide 27 (",YES,YES,NO,"status is DRAFT, not FROZEN"
Q-7.7-038,7.7,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"Tier B — KOST Function 7.7 course, slide 33 (worked flammable-liquid danger/risque/évaluation-du-risque example), cross-checked against slide 31–32 (B",YES,YES,NO,"status is DRAFT, not FROZEN"
Q-7.7-039,7.7,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"Tier B — KOST Function 7.7 course, slide 36, cross-checked against slide 35 (passenger reasons for carrying DG: toiletries, phone, laptop, electric wh",YES,YES,NO,"status is DRAFT, not FROZEN"
Q-7.7-040,7.7,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"Tier B — KOST Function 7.7 course, slide 55 (DGR 2.2/2.2.4 hidden-DG prevention recommendations), cross-checked against slides 52–54 (Batch 1's own Q-",YES,YES,NO,"status is DRAFT, not FROZEN"
Q-7.7-041,7.7,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: Tier B — KOST Function 7.7 course, slide 46 (DGR 2.3 general prohibition rule), cross-checked against slide 45 (Batch 2's own Q-7.7-021 evidence, the  RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,YES,
Q-7.7-042,7.7,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"Tier B — KOST Function 7.7 course, slides 58–59 (Expéditeur DGR 1.3 / Exploitant DGR 1.4 duty wheels), cross-checked against slide 60 (Batch 2's own Q",YES,YES,NO,"status is DRAFT, not FROZEN"
Q-7.7-043,7.7,"PARTIALLY CONFIRMED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — blanket ""notifiées à l'OACI et à l'IATA"" claim not
confirmed for both types; current DGR states État divergences notified to
OACI OU IATA (§2.... NEW STATUS: PARTIALLY CONFIRMED SOURCE: §2.8.0.1 (general concept) vs. §2.8.1.1.1 (""ou"", not ""et"") and §2.8.3.0/.3.1 (IATA Secretariat specifically) RATIONALE: Already-recorded finding in this item's own prose (session that read DGR §2.8 directly): the general concept (States/operators may mark a divergence) is Tier A-confirmed via §2.8.0.1, but the specific tested claim that divergences are notified to ""l'OACI ET l'IATA"" is not confirmed as stated — current DGR shows State divergences go to OACI OU IATA (§2.8.1.1.1) and Operator divergences to the IATA Secretariat specifically (§2.8.3.0/.3.1), not a uniform dual-channel ""and"" mechanism. Promoted from an un-prefixed 'DRAFT' finding to the canonical PARTIALLY CONFIRMED label; no new Bookshelf work performed this pass.","§2...., §2.8.0.1, §2.8.1.1.1, §2.8.3.0",YES,YES,NO,"status is PARTIAL, not FROZEN"
Q-7.7-044,7.7,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: Tier B — KOST Function 7.7 course, slide 66 (DGR 3.0.2, 9-class statement and division examples 1.1–1.6, 2.1–2.3, 4.1–4.3, 5.1–5.2, 6.1–6.2), cross-ch RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,YES,
Q-7.7-045,7.7,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: Tier B — KOST Function 7.7 course, slide 66, cross-checked against slide 68 (this item's own first distractor's evidence). Corroborated at a topic lev RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,YES,
Q-7.7-046,7.7,"PARTIALLY CONFIRMED (class-ID level).

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: PARTIALLY CONFIRMED (class-ID level) SOURCE: Tier B — KOST Function 7.7 course, slide 67 (9-class hazard-type table: Explosifs/Gaz/Liquides inflammables/Solides inflammables/Comburantes/Toxiques  RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,NO,"status is PARTIAL, not FROZEN"
Q-7.7-047,7.7,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"Tier B — KOST Function 7.7 course, slide 84 (importance of marking/labelling), cross-checked against slide 85 (Batch 1's own Q-7.7-005 evidence, the t",YES,YES,NO,"status is DRAFT, not FROZEN"
Q-7.7-048,7.7,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: Tier B — KOST Function 7.7 course, slide 100 (DGR 8.2, AWB handling-information box wording), cross-checked against slide 99 (Batch 2's own Q-7.7-026  RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,YES,
Q-7.7-049,7.7,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"Tier B — KOST Function 7.7 course, slide 120 (step 5 of the general procedure, continuing the numbered sequence begun on slide 119, Batch 1's own Q-7.",YES,YES,NO,"status is DRAFT, not FROZEN"
Q-7.7-050,7.7,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"Tier B — KOST Function 7.7 course, slide 111 (radioactive transport regulation's historical origin), part of this function's richest ★★★ evidence pool",YES,YES,NO,"status is DRAFT, not FROZEN"
